Date,AAPL
2015-09-29,24.484834671020508
2015-09-30,24.763227462768555
2015-10-01,24.601577758789062
2015-10-02,24.78118324279785
2015-10-05,24.870986938476562
2015-10-06,24.989980697631836
2015-10-07,24.870986938476562
2015-10-08,24.5836238861084
2015-10-09,25.171833038330078
2015-10-12,25.055078506469727
2015-10-13,25.09774398803711
2015-10-14,24.743019104003906
2015-10-15,25.113454818725586
2015-10-16,24.929357528686523
2015-10-19,25.084274291992188
2015-10-20,25.542264938354492
2015-10-21,25.540019989013672
2015-10-22,25.930667877197266
2015-10-23,26.73440933227539
2015-10-26,25.881269454956055
2015-10-27,25.717388153076172
2015-10-28,26.777063369750977
2015-10-29,27.059940338134766
2015-10-30,26.828693389892578
2015-11-02,27.205873489379883
2015-11-03,27.517942428588867
2015-11-04,27.38996696472168
2015-11-05,27.26370620727539
2015-11-06,27.295272827148438
2015-11-09,27.18478775024414
2015-11-10,26.328012466430664
2015-11-11,26.179195404052734
2015-11-12,26.091259002685547
2015-11-13,25.329179763793945
2015-11-16,25.744047164916992
2015-11-17,25.633563995361328
2015-11-18,26.445249557495117
2015-11-19,26.78120231628418
2015-11-20,26.898447036743164
2015-11-23,26.548967361450195
2015-11-24,26.803747177124023
2015-11-25,26.612098693847656
2015-11-27,26.5624942779541
2015-11-30,26.67298126220703
2015-12-01,26.456527709960938
2015-12-02,26.217529296875
2015-12-03,25.97402000427246
2015-12-04,26.837568283081055
2015-12-07,26.66846466064453
2015-12-08,26.657190322875977
2015-12-09,26.0687198638916
2015-12-10,26.192724227905273
2015-12-11,25.518573760986328
2015-12-14,25.360746383666992
2015-12-15,24.912057876586914
2015-12-16,25.103715896606445
2015-12-17,24.571609497070312
2015-12-18,23.906471252441406
2015-12-21,24.1995792388916
2015-12-22,24.177032470703125
2015-12-23,24.488178253173828
2015-12-24,24.357412338256836
2015-12-28,24.084592819213867
2015-12-29,24.517494201660156
2015-12-30,24.197328567504883
2015-12-31,23.732860565185547
2016-01-04,23.753150939941406
2016-01-05,23.15791130065918
2016-01-06,22.70471954345703
2016-01-07,21.746475219726562
2016-01-08,21.861473083496094
2016-01-11,22.215456008911133
2016-01-12,22.537872314453125
2016-01-13,21.958419799804688
2016-01-14,22.438669204711914
2016-01-15,21.89979362487793
2016-01-19,21.7938289642334
2016-01-20,21.823143005371094
2016-01-21,21.712661743164062
2016-01-22,22.867061614990234
2016-01-25,22.42062759399414
2016-01-26,22.544641494750977
2016-01-27,21.063310623168945
2016-01-28,21.21437644958496
2016-01-29,21.947145462036133
2016-02-01,21.741971969604492
2016-02-02,21.30230712890625
2016-02-03,21.72393798828125
2016-02-04,21.89848518371582
2016-02-05,21.313617706298828
2016-02-08,21.538043975830078
2016-02-09,21.533510208129883
2016-02-10,21.370290756225586
2016-02-11,21.241079330444336
2016-02-12,21.30681800842285
2016-02-16,21.907550811767578
2016-02-17,22.24306297302246
2016-02-18,21.8214111328125
2016-02-19,21.771535873413086
2016-02-22,21.961956024169922
2016-02-23,21.46550750732422
2016-02-24,21.785139083862305
2016-02-25,21.934755325317383
2016-02-26,21.9687557220459
2016-02-29,21.918888092041016
2016-03-01,22.789386749267578
2016-03-02,22.83926010131836
2016-03-03,23.009275436401367
2016-03-04,23.351581573486328
2016-03-07,23.09315299987793
2016-03-08,22.902732849121094
2016-03-09,22.923131942749023
2016-03-10,22.93446159362793
2016-03-11,23.181564331054688
2016-03-14,23.240503311157227
2016-03-15,23.707490921020508
2016-03-16,24.02259063720703
2016-03-17,23.984058380126953
2016-03-18,24.011259078979492
2016-03-21,24.008991241455078
2016-03-22,24.192615509033203
2016-03-23,24.058862686157227
2016-03-24,23.954580307006836
2016-03-28,23.845766067504883
2016-03-29,24.410234451293945
2016-03-30,24.83641242980957
2016-03-31,24.70720672607422
2016-04-01,24.933895111083984
2016-04-04,25.190059661865234
2016-04-05,24.893089294433594
2016-04-06,25.153783798217773
2016-04-07,24.60519027709961
2016-04-08,24.63239288330078
2016-04-11,24.71400260925293
2016-04-12,25.035905838012695
2016-04-13,25.398618698120117
2016-04-14,25.412214279174805
2016-04-15,24.90215492248535
2016-04-18,24.36490821838379
2016-04-19,24.235689163208008
2016-04-20,24.285552978515625
2016-04-21,24.02259063720703
2016-04-22,23.95684814453125
2016-04-25,23.820833206176758
2016-04-26,23.655349731445312
2016-04-27,22.175052642822266
2016-04-28,21.497234344482422
2016-04-29,21.250139236450195
2016-05-02,21.227474212646484
2016-05-03,21.57657814025879
2016-05-04,21.352157592773438
2016-05-05,21.26548957824707
2016-05-06,21.146892547607422
2016-05-09,21.16285514831543
2016-05-10,21.306547164916992
2016-05-11,21.0989990234375
2016-05-12,20.60407257080078
2016-05-13,20.645126342773438
2016-05-16,21.411453247070312
2016-05-17,21.322505950927734
2016-05-18,21.566547393798828
2016-05-19,21.484439849853516
2016-05-20,21.717073440551758
2016-05-23,21.9930419921875
2016-05-24,22.328306198120117
2016-05-25,22.720590591430664
2016-05-26,22.900772094726562
2016-05-27,22.887086868286133
2016-05-31,22.775325775146484
2016-06-01,22.456029891967773
2016-06-02,22.287260055541992
2016-06-03,22.332866668701172
2016-06-06,22.49480438232422
2016-06-07,22.586030960083008
2016-06-08,22.565502166748047
2016-06-09,22.727436065673828
2016-06-10,22.54041290283203
2016-06-13,22.20058250427246
2016-06-14,22.227951049804688
2016-06-15,22.154966354370117
2016-06-16,22.24847984313965
2016-06-17,21.74216079711914
2016-06-20,21.6897029876709
2016-06-21,21.874446868896484
2016-06-22,21.792335510253906
2016-06-23,21.917774200439453
2016-06-24,21.30198097229004
2016-06-27,20.99180030822754
2016-06-28,21.345312118530273
2016-06-29,21.53005599975586
2016-06-30,21.803739547729492
2016-07-01,21.86988067626953
2016-07-05,21.66461181640625
2016-07-06,21.787776947021484
2016-07-07,21.881282806396484
2016-07-08,22.050058364868164
2016-07-11,22.118484497070312
2016-07-12,22.21883201599121
2016-07-13,22.093393325805664
2016-07-14,22.531291961669922
2016-07-15,22.529010772705078
2016-07-18,22.768489837646484
2016-07-19,22.777605056762695
2016-07-20,22.79813575744629
2016-07-21,22.677265167236328
2016-07-22,22.501646041870117
2016-07-25,22.20058250427246
2016-07-26,22.047773361206055
2016-07-27,23.48006820678711
2016-07-28,23.79709815979004
2016-07-29,23.767444610595703
2016-08-01,24.187103271484375
2016-08-02,23.829021453857422
2016-08-03,24.12779998779297
2016-08-04,24.2768497467041
2016-08-05,24.64604377746582
2016-08-08,24.85012435913086
2016-08-09,24.95101547241211
2016-08-10,24.765275955200195
2016-08-11,24.749223709106445
2016-08-12,24.80655288696289
2016-08-15,25.104658126831055
2016-08-16,25.08171844482422
2016-08-17,25.045032501220703
2016-08-18,25.01293182373047
2016-08-19,25.077136993408203
2016-08-22,24.882219314575195
2016-08-23,24.960189819335938
2016-08-24,24.772157669067383
2016-08-25,24.666667938232422
2016-08-26,24.52220916748047
2016-08-29,24.49468994140625
2016-08-30,24.306655883789062
2016-08-31,24.32958984375
2016-09-01,24.47405433654785
2016-09-02,24.70336151123047
2016-09-06,24.69647979736328
2016-09-07,24.847824096679688
2016-09-08,24.196592330932617
2016-09-09,23.648544311523438
2016-09-12,24.178245544433594
2016-09-13,24.753812789916992
2016-09-14,25.629762649536133
2016-09-15,26.50113868713379
2016-09-16,26.35208511352539
2016-09-19,26.04480743408203
2016-09-20,26.042518615722656
2016-09-21,26.037935256958008
2016-09-22,26.283296585083008
2016-09-23,25.845314025878906
2016-09-26,25.884296417236328
2016-09-27,25.932449340820312
2016-09-28,26.129655838012695
2016-09-29,25.72378158569336
2016-09-30,25.92327880859375
2016-10-03,25.80175018310547
2016-10-04,25.911819458007812
2016-10-05,25.92327880859375
2016-10-06,26.11589813232422
2016-10-07,26.154884338378906
2016-10-10,26.611209869384766
2016-10-11,26.66853904724121
2016-10-12,26.907014846801758
2016-10-13,26.824460983276367
2016-10-14,26.973514556884766
2016-10-17,26.95516586303711
2016-10-18,26.93682098388672
2016-10-19,26.856569290161133
2016-10-20,26.842805862426758
2016-10-21,26.737323760986328
2016-10-24,26.978107452392578
2016-10-25,27.11568832397461
2016-10-26,26.505720138549805
2016-10-27,26.251192092895508
2016-10-28,26.076919555664062
2016-10-31,26.03564453125
2016-11-01,25.56556510925293
2016-11-02,25.588491439819336
2016-11-03,25.31421661376953
2016-11-04,25.086030960083008
2016-11-07,25.447898864746094
2016-11-08,25.59771156311035
2016-11-09,25.556217193603516
2016-11-10,24.84402847290039
2016-11-11,24.99153709411621
2016-11-14,24.364614486694336
2016-11-15,24.68729591369629
2016-11-16,25.35109519958496
2016-11-17,25.34187126159668
2016-11-18,25.367223739624023
2016-11-21,25.75213623046875
2016-11-22,25.768268585205078
2016-11-23,25.63689422607422
2016-11-25,25.765968322753906
2016-11-28,25.71525764465332
2016-11-29,25.689903259277344
2016-11-30,25.47324562072754
2016-12-01,25.235851287841797
2016-12-02,25.33035659790039
2016-12-05,25.14826202392578
2016-12-06,25.34187126159668
2016-12-07,25.59079933166504
2016-12-08,25.842029571533203
2016-12-09,26.263809204101562
2016-12-12,26.114002227783203
2016-12-13,26.54961585998535
2016-12-14,26.54961585998535
2016-12-15,26.694812774658203
2016-12-16,26.729400634765625
2016-12-19,26.883817672729492
2016-12-20,26.95526695251465
2016-12-21,26.980623245239258
2016-12-22,26.803152084350586
2016-12-23,26.856157302856445
2016-12-27,27.026714324951172
2016-12-28,26.911479949951172
2016-12-29,26.904569625854492
2016-12-30,26.694812774658203
2017-01-03,26.770877838134766
2017-01-04,26.740917205810547
2017-01-05,26.876909255981445
2017-01-06,27.176536560058594
2017-01-09,27.425464630126953
2017-01-10,27.453115463256836
2017-01-11,27.600631713867188
2017-01-12,27.48539161682129
2017-01-13,27.436986923217773
2017-01-17,27.65825080871582
2017-01-18,27.655946731567383
2017-01-19,27.6075496673584
2017-01-20,27.65825080871582
2017-01-23,27.676694869995117
2017-01-24,27.651336669921875
2017-01-25,28.09156036376953
2017-01-26,28.105396270751953
2017-01-27,28.107696533203125
2017-01-30,28.03394317626953
2017-01-31,27.96940803527832
2017-02-01,29.674997329711914
2017-02-02,29.62429428100586
2017-02-03,29.751056671142578
2017-02-06,30.029939651489258
2017-02-07,30.315750122070312
2017-02-08,30.43330192565918
2017-02-09,30.653196334838867
2017-02-10,30.58376121520996
2017-02-13,30.854602813720703
2017-02-14,31.25506591796875
2017-02-15,31.368494033813477
2017-02-16,31.331466674804688
2017-02-17,31.4171085357666
2017-02-21,31.643966674804688
2017-02-22,31.738872528076172
2017-02-23,31.604610443115234
2017-02-24,31.634693145751953
2017-02-27,31.69721031188965
2017-02-28,31.711090087890625
2017-03-01,32.3592529296875
2017-03-02,32.167118072509766
2017-03-03,32.356937408447266
2017-03-06,32.25507736206055
2017-03-07,32.296749114990234
2017-03-08,32.17637252807617
2017-03-09,32.102298736572266
2017-03-10,32.20878982543945
2017-03-13,32.22267150878906
2017-03-14,32.174072265625
2017-03-15,32.51434326171875
2017-03-16,32.567588806152344
2017-03-17,32.40554428100586
2017-03-20,32.745826721191406
2017-03-21,32.370826721191406
2017-03-22,32.736568450927734
2017-03-23,32.62081527709961
2017-03-24,32.55601119995117
2017-03-27,32.6115608215332
2017-03-28,33.28750991821289
2017-03-29,33.361576080322266
2017-03-30,33.317588806152344
2017-03-31,33.25511169433594
2017-04-03,33.26434326171875
2017-04-04,33.51203536987305
2017-04-05,33.33843231201172
2017-04-06,33.25511169433594
2017-04-07,33.18102264404297
2017-04-10,33.141658782958984
2017-04-11,32.78518295288086
2017-04-12,32.82453155517578
2017-04-13,32.65093231201172
2017-04-17,32.831485748291016
2017-04-18,32.68563461303711
2017-04-19,32.565269470214844
2017-04-20,32.97267532348633
2017-04-21,32.93333435058594
2017-04-24,33.250465393066406
2017-04-25,33.45648956298828
2017-04-26,33.25971603393555
2017-04-27,33.28519058227539
2017-04-28,33.25278091430664
2017-05-01,33.931034088134766
2017-05-02,34.14630889892578
2017-05-03,34.04214859008789
2017-05-04,33.919456481933594
2017-05-05,34.481964111328125
2017-05-08,35.41948318481445
2017-05-09,35.646331787109375
2017-05-10,35.47735595703125
2017-05-11,35.7841682434082
2017-05-12,36.2839241027832
2017-05-15,36.19093322753906
2017-05-16,36.13747787475586
2017-05-17,34.92414093017578
2017-05-18,35.456417083740234
2017-05-19,35.57729721069336
2017-05-22,35.79345703125
2017-05-23,35.74930191040039
2017-05-24,35.642372131347656
2017-05-25,35.76557159423828
2017-05-26,35.70514678955078
2017-05-30,35.719078063964844
2017-05-31,35.507568359375
2017-06-01,35.605186462402344
2017-06-02,36.1328239440918
2017-06-05,35.77952194213867
2017-06-06,35.900386810302734
2017-06-07,36.11423110961914
2017-06-08,36.02588653564453
2017-06-09,34.628936767578125
2017-06-12,33.80145263671875
2017-06-13,34.073394775390625
2017-06-14,33.74101257324219
2017-06-15,33.53878402709961
2017-06-16,33.06925964355469
2017-06-19,34.015296936035156
2017-06-20,33.70615005493164
2017-06-21,33.906063079833984
2017-06-22,33.850276947021484
2017-06-23,34.00135040283203
2017-06-26,33.89443588256836
2017-06-27,33.408626556396484
2017-06-28,33.896751403808594
2017-06-29,33.396995544433594
2017-06-30,33.476043701171875
2017-07-03,33.355167388916016
2017-07-05,33.49231719970703
2017-07-06,33.17618942260742
2017-07-07,33.51321792602539
2017-07-10,33.717777252197266
2017-07-11,33.8270149230957
2017-07-12,33.875831604003906
2017-07-13,34.34768295288086
2017-07-14,34.64289093017578
2017-07-17,34.763763427734375
2017-07-18,34.884620666503906
2017-07-19,35.103111267089844
2017-07-20,34.94505310058594
2017-07-21,34.92877960205078
2017-07-24,35.351829528808594
2017-07-25,35.5029296875
2017-07-26,35.67028045654297
2017-07-27,34.99619674682617
2017-07-28,34.74981689453125
2017-07-31,34.57083511352539
2017-08-01,34.87765121459961
2017-08-02,36.5256462097168
2017-08-03,36.16072463989258
2017-08-04,36.351314544677734
2017-08-07,36.91382598876953
2017-08-08,37.20901870727539
2017-08-09,37.43681716918945
2017-08-10,36.244384765625
2017-08-11,36.74842834472656
2017-08-14,37.30147933959961
2017-08-15,37.709842681884766
2017-08-16,37.55816650390625
2017-08-17,36.83710479736328
2017-08-18,36.75309753417969
2017-08-21,36.685428619384766
2017-08-22,37.28514099121094
2017-08-23,37.33180236816406
2017-08-24,37.16612243652344
2017-08-25,37.303802490234375
2017-08-28,37.67950439453125
2017-08-29,38.01553726196289
2017-08-30,38.11820983886719
2017-08-31,38.26988220214844
2017-09-01,38.281558990478516
2017-09-05,37.82185363769531
2017-09-06,37.78218460083008
2017-09-07,37.6305046081543
2017-09-08,37.01678466796875
2017-09-11,37.686500549316406
2017-09-12,37.53715515136719
2017-09-13,37.254791259765625
2017-09-14,36.93510818481445
2017-09-15,37.30846405029297
2017-09-18,37.0261116027832
2017-09-19,37.04011917114258
2017-09-20,36.419410705566406
2017-09-21,35.79402542114258
2017-09-22,35.4439811706543
2017-09-25,35.13129425048828
2017-09-26,35.735687255859375
2017-09-27,35.99001693725586
2017-09-28,35.768341064453125
2017-09-29,35.964359283447266
2017-10-02,35.89202880859375
2017-10-03,36.048370361328125
2017-10-04,35.815006256103516
2017-10-05,36.26072311401367
2017-10-06,36.239723205566406
2017-10-09,36.36572265625
2017-10-10,36.37972640991211
2017-10-11,36.53141403198242
2017-10-12,36.4030647277832
2017-10-13,36.63407516479492
2017-10-16,37.30846405029297
2017-10-17,37.44615173339844
2017-10-18,37.28046417236328
2017-10-19,36.398399353027344
2017-10-20,36.461402893066406
2017-10-23,36.4427375793457
2017-10-24,36.65974426269531
2017-10-25,36.49873352050781
2017-10-26,36.73209762573242
2017-10-27,38.04820251464844
2017-10-30,38.90460205078125
2017-10-31,39.445980072021484
2017-11-01,38.944278717041016
2017-11-02,39.22897720336914
2017-11-03,40.25338363647461
2017-11-06,40.661746978759766
2017-11-07,40.792442321777344
2017-11-08,41.126136779785156
2017-11-09,41.04212188720703
2017-11-10,40.90629577636719
2017-11-13,40.742366790771484
2017-11-14,40.126434326171875
2017-11-15,39.59716033935547
2017-11-16,40.070228576660156
2017-11-17,39.84774398803711
2017-11-20,39.807926177978516
2017-11-21,40.5479850769043
2017-11-22,40.97419738769531
2017-11-24,40.97654724121094
2017-11-27,40.77045440673828
2017-11-28,40.531585693359375
2017-11-29,39.69082260131836
2017-11-30,40.245872497558594
2017-12-01,40.05851364135742
2017-12-04,39.76578140258789
2017-12-05,39.728302001953125
2017-12-06,39.580772399902344
2017-12-07,39.65335464477539
2017-12-08,39.66507339477539
2017-12-11,40.43790817260742
2017-12-12,40.21074295043945
2017-12-13,40.34423065185547
2017-12-14,40.33252716064453
2017-12-15,40.742366790771484
2017-12-18,41.31613540649414
2017-12-19,40.87584686279297
2017-12-20,40.831336975097656
2017-12-21,40.98591232299805
2017-12-22,40.98591232299805
2017-12-26,39.94609451293945
2017-12-27,39.9531364440918
2017-12-28,40.06554412841797
2017-12-29,39.63228225708008
2018-01-02,40.34188461303711
2018-01-03,40.334869384765625
2018-01-04,40.522212982177734
2018-01-05,40.98358154296875
2018-01-08,40.831336975097656
2018-01-09,40.8266716003418
2018-01-10,40.81729507446289
2018-01-11,41.04914855957031
2018-01-12,41.4730339050293
2018-01-16,41.26226806640625
2018-01-17,41.943748474121094
2018-01-18,41.981231689453125
2018-01-19,41.79387283325195
2018-01-22,41.451961517333984
2018-01-23,41.46132278442383
2018-01-24,40.8009147644043
2018-01-25,40.07257080078125
2018-01-26,40.16624069213867
2018-01-29,39.33486557006836
2018-01-30,39.10301208496094
2018-01-31,39.21073913574219
2018-02-01,39.2927131652832
2018-02-02,37.587791442871094
2018-02-05,36.648677825927734
2018-02-06,38.18030548095703
2018-02-07,37.36294937133789
2018-02-08,36.334861755371094
2018-02-09,36.77928924560547
2018-02-12,38.260719299316406
2018-02-13,38.64400100708008
2018-02-14,39.356502532958984
2018-02-15,40.67802429199219
2018-02-16,40.54633712768555
2018-02-20,40.409969329833984
2018-02-21,40.226539611816406
2018-02-22,40.562801361083984
2018-02-23,41.26824188232422
2018-02-26,42.084190368652344
2018-02-27,41.94783401489258
2018-02-28,41.88432312011719
2018-03-01,41.150672912597656
2018-03-02,41.43518829345703
2018-03-05,41.57862854003906
2018-03-06,41.543373107910156
2018-03-07,41.15772247314453
2018-03-08,41.60685729980469
2018-03-09,42.32169723510742
2018-03-12,42.73086166381836
2018-03-13,42.3193473815918
2018-03-14,41.95957946777344
2018-03-15,42.008949279785156
2018-03-16,41.860816955566406
2018-03-19,41.221214294433594
2018-03-20,41.20710372924805
2018-03-21,40.27356719970703
2018-03-22,39.70451354980469
2018-03-23,38.78509521484375
2018-03-26,40.62629699707031
2018-03-27,39.5846061706543
2018-03-28,39.147220611572266
2018-03-29,39.452903747558594
2018-04-02,39.19424057006836
2018-04-03,39.59635925292969
2018-04-04,40.35353088378906
2018-04-05,40.63334274291992
2018-04-06,39.593997955322266
2018-04-09,39.986690521240234
2018-04-10,40.73915100097656
2018-04-11,40.54868698120117
2018-04-12,40.94844055175781
2018-04-13,41.08717727661133
2018-04-16,41.343482971191406
2018-04-17,41.91255569458008
2018-04-18,41.8184814453125
2018-04-19,40.63334274291992
2018-04-20,38.96851348876953
2018-04-23,38.85563659667969
2018-04-24,38.31479263305664
2018-04-25,38.481754302978516
2018-04-26,38.61579895019531
2018-04-27,38.16902160644531
2018-04-30,38.860328674316406
2018-05-01,39.763301849365234
2018-05-02,41.51984786987305
2018-05-03,41.59510040283203
2018-05-04,43.227012634277344
2018-05-07,43.53976821899414
2018-05-08,43.74903106689453
2018-05-09,44.05707931518555
2018-05-10,44.687255859375
2018-05-11,44.51731491088867
2018-05-14,44.41344451904297
2018-05-15,44.00980758666992
2018-05-16,44.4205322265625
2018-05-17,44.13963317871094
2018-05-18,43.97910690307617
2018-05-21,44.290714263916016
2018-05-22,44.17975997924805
2018-05-23,44.463016510009766
2018-05-24,44.41344451904297
2018-05-25,44.514949798583984
2018-05-29,44.354434967041016
2018-05-30,44.260013580322266
2018-05-31,44.11128616333008
2018-06-01,44.90681457519531
2018-06-04,45.282135009765625
2018-06-05,45.63149642944336
2018-06-06,45.78964614868164
2018-06-07,45.666908264160156
2018-06-08,45.251441955566406
2018-06-11,45.140499114990234
2018-06-12,45.38834762573242
2018-06-13,45.01539993286133
2018-06-14,45.03900146484375
2018-06-15,44.576324462890625
2018-06-18,44.55272674560547
2018-06-19,43.832759857177734
2018-06-20,44.02397537231445
2018-06-21,43.77846908569336
2018-06-22,43.65099334716797
2018-06-25,43.001861572265625
2018-06-26,43.53533935546875
2018-06-27,43.47159194946289
2018-06-28,43.78791427612305
2018-06-29,43.69585418701172
2018-07-02,44.18449020385742
2018-07-03,43.41495895385742
2018-07-05,43.764312744140625
2018-07-06,44.3709602355957
2018-07-09,44.987060546875
2018-07-10,44.932777404785156
2018-07-11,44.34971618652344
2018-07-12,45.093284606933594
2018-07-13,45.16411209106445
2018-07-16,45.06496047973633
2018-07-17,45.19243621826172
2018-07-18,44.94457244873047
2018-07-19,45.2939338684082
2018-07-20,45.190059661865234
2018-07-23,45.230201721191406
2018-07-24,45.55831527709961
2018-07-25,45.98793029785156
2018-07-26,45.84392547607422
2018-07-27,45.081485748291016
2018-07-30,44.82891082763672
2018-07-31,44.91861343383789
2018-08-01,47.56476593017578
2018-08-02,48.955116271972656
2018-08-03,49.09675216674805
2018-08-06,49.351688385009766
2018-08-07,48.8890380859375
2018-08-08,48.92208480834961
2018-08-09,49.30684280395508
2018-08-10,49.159976959228516
2018-08-13,49.47739791870117
2018-08-14,49.685855865478516
2018-08-15,49.80192947387695
2018-08-16,50.53152084350586
2018-08-17,51.540626525878906
2018-08-20,51.038448333740234
2018-08-21,50.93894958496094
2018-08-22,50.94133377075195
2018-08-23,51.04555130004883
2018-08-24,51.20426559448242
2018-08-27,51.62591552734375
2018-08-28,52.042823791503906
2018-08-29,52.81978988647461
2018-08-30,53.30540084838867
2018-08-31,53.921287536621094
2018-09-04,54.09421920776367
2018-09-05,53.741249084472656
2018-09-06,52.84822463989258
2018-09-07,52.42183303833008
2018-09-10,51.718299865722656
2018-09-11,53.025882720947266
2018-09-12,52.367340087890625
2018-09-13,53.63228988647461
2018-09-14,53.023502349853516
